CNTYVTD,VTDKEY,BennetD_20P_President,BidenD_20P_President,BloombergD_20P_President,BookerD_20P_President,CastroD_20P_President,De La FuenteD_20P_President,DelaneyD_20P_President,GabbardD_20P_President,KlobucharD_20P_President,PatrickD_20P_President,SandersD_20P_President,SteyerD_20P_President,WarrenD_20P_President,WellsD_20P_President,WilliamsonD_20P_President,YangD_20P_President,ButtigiegD_20P_President
"4230040",7811,1,100,38,0,3,0,0,2,7,0,41,0,22,0,1,1,11
"4230041",7812,0,60,7,0,0,0,0,1,1,0,22,1,4,0,1,0,2
"4230042",7813,0,113,41,0,0,0,0,2,7,1,56,1,15,0,2,0,11
"4230043",7814,0,54,19,0,0,0,0,1,7,0,50,0,19,0,1,0,9
"4230044",7815,0,220,52,1,2,0,0,3,4,1,88,3,11,0,7,2,12
"4230045",7816,0,34,16,0,1,0,1,0,2,0,22,0,6,0,0,0,5
"4230046",7817,1,48,13,0,1,0,0,0,0,0,19,3,8,0,2,0,8
"4230047",7818,2,21,7,1,0,0,0,0,0,0,9,2,0,0,1,0,0
"4230048",7819,0,50,19,0,0,0,0,0,0,0,12,2,4,0,0,0,2
"4230049",7820,0,17,8,0,0,0,0,1,5,0,10,0,6,0,0,0,2
"4230050",7821,1,100,32,1,1,0,0,0,7,0,34,1,25,0,1,1,6
"4230051",7822,1,116,34,1,1,0,0,1,4,0,59,1,22,0,1,3,12
"4230052",7823,0,52,15,0,0,0,0,0,2,0,17,1,15,1,1,0,6
"4230053",7824,0,38,8,0,0,0,0,0,0,0,6,0,1,0,1,1,0
"4230054",7825,1,133,37,0,1,1,0,1,8,0,72,2,22,0,2,0,13
"4230055",7826,1,85,28,1,1,0,0,0,1,0,50,0,21,0,0,1,9
"4230056",7827,0,111,28,0,1,0,0,2,7,0,78,1,40,0,1,2,16
"4230057",7828,0,7,3,0,0,0,0,1,1,0,6,1,3,0,1,1,2
"4230058",7829,0,124,36,0,1,0,0,0,8,0,57,0,25,0,0,0,14
"4230059",7830,0,114,37,0,2,0,0,1,7,0,64,1,29,0,1,1,15
"4230060",7831,0,17,8,0,5,0,0,0,0,0,9,0,2,0,0,0,0
"4230061",7832,0,82,34,1,2,2,0,2,1,0,95,1,21,0,3,1,9
"4230062",7833,0,21,11,0,0,0,0,0,1,1,14,1,7,0,1,1,2
"4230063",7834,0,16,5,0,0,0,0,0,0,0,11,1,3,0,0,0,1
"4230064",7835,0,44,11,0,0,0,0,0,0,0,20,0,9,0,0,0,5
"4230066",7836,0,36,12,3,1,0,0,0,1,0,18,0,2,0,1,0,0
"4230071",7837,0,101,43,0,1,0,0,2,9,1,51,1,25,1,2,0,22
"4230073",7838,0,28,15,1,0,0,0,0,0,0,8,0,3,0,0,0,0
"4230074",7839,0,11,3,0,0,0,0,0,0,0,3,0,1,0,0,0,4
"4230075",7840,0,47,33,0,0,0,0,0,9,0,28,1,15,0,1,0,6
"4230076",7841,0,18,9,0,3,0,0,0,0,0,27,3,4,0,3,0,4
"4230077",7842,0,25,13,0,2,0,0,0,1,0,18,0,7,0,1,0,4
"4230079",7843,0,110,27,0,2,0,0,2,6,0,65,2,16,1,2,1,7
"4230081",7844,0,21,6,0,0,0,0,2,0,0,9,0,0,0,0,0,0
"4230082",7845,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4230085",7846,1,21,8,0,1,0,0,1,1,0,14,0,3,0,1,1,1
"4250001",7847,0,17,5,0,1,0,0,0,4,0,21,0,12,0,0,0,2
"4250002",7848,0,31,16,0,0,0,0,0,2,0,31,1,8,0,0,0,3
"4250003",7849,0,19,24,0,2,0,0,2,2,0,15,2,7,1,0,0,4
"4250004",7850,0,27,11,1,0,0,0,0,3,0,28,1,9,1,0,1,4
"4270001",7851,8,83,103,1,23,31,2,5,11,2,185,3,19,7,3,9,16
"4270002",7852,11,92,128,3,28,33,2,4,8,4,283,4,26,6,4,7,13
"4270003",7853,10,51,69,0,22,33,5,2,2,0,241,9,16,6,5,2,12
"4270004",7854,1,47,29,0,2,7,0,1,1,0,37,1,8,3,0,1,4
"4270005",7855,0,15,10,0,2,3,0,1,2,0,4,1,2,0,0,1,1
"4270006",7856,22,98,137,8,71,65,8,7,8,1,397,7,40,17,9,9,25
"4270007",7857,10,46,45,1,7,16,0,3,1,0,90,2,4,1,4,0,12
"4270008",7858,17,92,116,8,41,34,5,4,9,1,301,7,38,15,8,9,16
"4270009",7859,10,66,57,4,23,17,1,4,5,1,151,4,16,5,1,6,7
"4270010",7860,17,82,101,2,32,33,5,6,10,2,281,5,26,12,4,9,20
"4270011",7861,17,96,145,4,63,54,6,4,6,4,393,4,36,12,7,9,16
"4270012",7862,21,112,146,6,52,55,7,8,15,6,365,7,42,18,7,15,28
"4270013",7863,12,92,113,5,42,41,4,3,9,3,259,4,38,13,10,7,13
"4270014",7864,11,76,58,3,21,15,0,3,3,0,172,3,15,5,1,4,5
"4290001",7865,1,11,2,0,0,0,0,0,1,0,5,0,3,0,0,0,1
"4290002",7866,0,27,4,0,0,0,0,0,3,0,9,0,5,0,0,0,5
"4290003",7867,1,18,6,0,0,0,0,0,0,0,5,0,3,0,0,0,2
"4290004",7868,1,10,5,1,0,0,0,0,1,0,4,0,3,0,0,0,1
"4290005",7869,0,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"4310001A",7870,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0
"4310001B",7871,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"4310002A",7872,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4310002B",7873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4310002C",7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4310002D",7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4310002E",7876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4310003",7877,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"4310004",7878,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4330001",7879,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4330002",7880,0,14,5,0,0,0,0,0,1,0,3,1,5,0,0,0,0
"4330003",7881,0,3,6,0,0,0,0,0,0,0,2,2,1,0,0,0,1
"4330004",7882,0,15,2,0,0,0,0,0,2,0,1,0,3,0,0,0,2
"4350101",7883,0,4,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0
"4350201",7884,0,7,3,0,0,0,0,0,0,0,2,0,1,0,0,0,2
"4350301",7885,0,12,4,0,1,0,0,0,0,0,9,0,4,0,0,0,1
"4350401",7886,0,5,3,0,1,0,0,0,0,0,9,0,2,0,0,1,0
"4370001",7887,0,17,15,0,0,0,0,0,0,1,2,0,2,0,0,0,1
"4370002",7888,0,27,11,1,1,0,1,0,0,0,10,1,5,0,1,0,0
"4370003",7889,0,15,16,0,0,0,0,0,1,0,3,1,8,0,0,0,0
"4370004",7890,0,16,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"4370006",7891,0,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4370007",7892,1,5,3,0,1,0,0,0,0,0,2,0,4,1,0,0,0
"4370009",7893,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
"4370011",7894,0,4,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
"4391001",7895,0,105,44,0,4,0,1,1,11,0,90,1,57,0,0,0,30
"4391004",7896,2,132,51,0,3,0,1,1,7,0,104,1,51,0,1,0,19
"4391005",7897,3,58,26,0,2,0,0,0,0,1,51,2,9,0,0,0,1
"4391008",7898,1,20,7,0,0,0,0,0,0,0,23,0,1,0,0,0,2
"4391009",7899,0,76,22,0,3,0,0,0,3,0,62,3,25,0,1,1,16
"4391010",7900,2,14,6,0,0,0,0,0,0,0,11,0,3,0,0,0,0
"4391011",7901,7,41,14,0,1,0,0,0,0,1,62,0,4,0,0,0,3
"4391012",7902,11,146,59,2,1,0,0,0,4,1,145,1,36,0,1,0,15
"4391013",7903,13,261,81,3,4,1,1,0,3,0,127,4,12,1,1,2,5
"4391014",7904,3,22,2,0,1,1,0,0,4,0,29,0,5,0,0,0,3
"4391015",7905,4,53,23,0,3,0,0,1,2,0,94,0,25,0,0,3,11
"4391019",7906,1,25,11,0,2,0,0,1,0,0,43,0,9,0,0,0,2
"4391021",7907,3,120,47,0,0,0,1,1,17,0,94,1,32,0,1,0,15
"4391022",7908,1,64,25,0,1,0,0,1,1,0,63,2,31,1,1,0,10
"4391023",7909,5,98,30,0,2,0,0,2,2,0,93,3,13,1,0,1,6
"4391024",7910,2,34,12,0,0,0,0,0,2,0,34,0,8,0,0,0,3
"4391025",7911,9,131,37,1,0,0,0,1,3,1,73,1,11,0,1,0,12
"4391034",7912,0,96,35,0,0,1,0,1,5,0,66,3,26,0,0,2,7
"4391056",7913,3,16,8,0,0,0,0,0,0,1,14,0,3,0,1,0,1
"4391059",7914,1,37,23,1,1,0,1,0,1,0,32,1,0,0,1,0,3
"4391061",7915,0,23,8,1,1,0,0,0,0,0,14,1,0,0,0,0,0
"4391062",7916,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1
"4391064",7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391066",7918,0,46,23,1,0,0,0,0,0,1,56,1,11,0,1,0,5
"4391071",7919,1,100,39,2,1,0,1,0,9,0,124,4,29,0,1,0,8
"4391074",7920,6,38,15,2,2,0,0,0,1,0,31,0,4,0,0,0,2
"4391075",7921,4,29,13,1,3,0,0,0,0,0,69,0,4,0,0,0,2
"4391076",7922,0,121,28,0,0,0,0,2,8,0,73,1,77,0,0,0,18
"4391078",7923,3,68,28,1,2,0,1,0,1,0,40,3,10,0,2,0,0
"4391079",7924,4,84,28,1,0,0,0,0,0,1,72,0,9,1,1,0,0
"4391080",7925,12,86,30,0,1,0,0,0,0,0,61,1,4,1,1,1,2
"4391081",7926,0,17,20,0,0,0,0,1,4,0,25,0,7,0,0,0,9
"4391082",7927,0,25,15,0,0,0,0,0,0,0,37,0,7,1,1,0,2
"4391083",7928,2,48,17,0,1,0,1,0,1,1,61,0,4,1,0,0,2
"4391084",7929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391085",7930,1,22,8,1,3,0,1,1,0,0,34,1,3,0,0,0,2
"4391088",7931,8,43,22,0,3,0,0,0,3,0,81,3,4,0,0,0,4
"4391089",7932,7,170,47,0,2,0,1,0,2,0,71,0,12,1,1,0,1
"4391090",7933,6,96,41,1,1,0,3,0,1,0,61,0,5,1,1,0,2
"4391094",7934,0,86,24,0,5,0,1,0,3,0,145,4,35,0,0,0,15
"4391095",7935,0,68,40,0,0,0,0,0,2,0,17,0,21,0,0,0,10
"4391098",7936,11,92,41,0,3,1,0,0,2,0,93,0,2,0,3,1,1
"4391099",7937,4,31,23,0,2,0,0,1,1,0,47,1,6,0,0,0,2
"4391103",7938,1,81,23,0,0,0,0,0,6,0,30,1,11,0,0,0,7
"4391104",7939,16,354,92,5,2,1,2,0,3,2,149,3,19,0,3,0,4
"4391105",7940,1,140,47,1,0,0,1,0,7,0,84,2,34,1,0,1,19
"4391106",7941,9,247,61,1,0,0,0,0,2,1,123,1,7,0,3,0,2
"4391108",7942,0,152,48,0,0,0,0,0,17,0,81,0,70,0,0,0,18
"4391109",7943,2,36,13,0,2,0,0,0,7,0,67,0,17,0,0,0,8
"4391111",7944,0,47,18,0,0,0,0,0,6,0,32,1,14,0,0,0,9
"4391117",7945,0,165,58,0,0,0,0,1,9,0,95,1,59,0,0,0,16
"4391119",7946,5,310,65,1,2,0,2,2,8,0,220,5,46,2,2,1,23
"4391120",7947,14,287,110,3,4,1,1,0,2,0,164,4,24,1,1,1,5
"4391126",7948,7,187,55,1,0,0,1,0,3,0,117,3,31,0,1,5,9
"4391127",7949,7,222,61,0,2,0,2,0,1,0,82,3,17,0,2,0,2
"4391132",7950,4,120,43,0,2,0,0,0,0,1,89,1,5,3,0,0,3
"4391133",7951,0,101,36,0,1,0,0,0,2,0,131,3,64,0,0,3,15
"4391142",7952,3,90,24,1,1,0,0,0,5,0,76,2,27,0,1,0,10
"4391146",7953,8,241,69,1,1,0,0,1,8,2,149,2,53,0,2,3,21
"4391149",7954,15,223,80,2,1,0,0,0,1,0,119,3,20,0,3,1,6
"4391150",7955,5,135,32,1,2,0,3,0,5,0,79,3,9,0,2,0,7
"4391151",7956,1,95,25,1,0,0,1,0,2,0,55,0,15,0,1,2,10
"4391153",7957,10,194,64,0,0,0,1,1,2,1,85,1,7,0,2,0,4
"4391154",7958,0,41,16,0,2,0,0,0,0,0,20,0,2,0,2,0,0
"4391165",7959,0,14,1,0,1,0,0,1,1,0,17,0,7,0,0,0,1
"4391167",7960,2,103,31,1,0,0,1,3,6,1,84,1,40,0,0,0,6
"4391170",7961,8,193,59,0,3,0,0,0,5,2,202,1,75,1,0,0,16
"4391175",7962,2,80,14,0,0,0,0,1,4,0,92,1,30,1,0,0,12
"4391184",7963,1,37,15,0,1,1,0,0,0,0,37,2,12,0,1,0,3
"4391186",7964,0,69,27,0,1,0,0,0,3,0,11,0,3,0,0,0,8
"4391188",7965,4,66,23,0,0,0,1,0,0,0,36,1,6,0,1,0,1
"4391189",7966,2,227,60,1,2,0,2,2,2,0,104,0,26,0,2,0,16
"4391197",7967,1,104,22,0,1,0,0,1,3,0,87,1,41,0,0,0,16
"4391198",7968,1,15,10,0,1,0,0,0,0,0,19,0,5,0,0,0,0
"4391199",7969,0,36,7,0,0,0,0,0,1,0,9,1,7,0,0,0,3
"4391206",7970,1,107,48,0,0,0,0,1,10,0,93,3,30,1,1,3,6
"4391207",7971,4,129,36,1,0,0,0,0,8,0,98,3,61,0,0,0,15
"4391208",7972,0,82,39,0,1,0,0,0,10,0,54,0,26,0,0,1,16
"4391211",7973,12,200,64,5,1,0,3,0,0,1,113,1,13,0,2,0,3
"4391227",7974,2,101,27,0,1,0,2,0,2,0,70,4,17,0,0,0,5
"4391236",7975,1,59,13,0,0,0,0,0,3,0,53,0,23,0,1,0,7
"4391237",7976,2,17,6,0,2,0,0,0,0,0,55,0,2,0,0,0,2
"4391238",7977,6,208,58,2,2,0,0,1,16,0,146,5,44,0,1,0,12
"4391241",7978,0,15,4,0,0,0,0,0,0,0,11,0,1,0,0,0,1
"4391244",7979,1,6,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0
"4391251",7980,5,205,63,0,0,0,3,1,2,2,142,4,25,0,2,0,10
"4391255",7981,11,306,57,1,1,0,0,1,1,0,175,3,52,1,2,1,15
"4391257",7982,6,95,28,1,1,0,0,1,2,0,100,0,18,0,1,0,4
"4391264",7983,2,90,39,0,0,0,0,0,12,0,84,4,39,0,0,1,19
"4391265",7984,4,179,56,0,4,1,0,1,14,0,117,2,40,0,2,0,13
"4391270",7985,0,25,14,1,1,0,0,0,2,0,27,0,11,0,1,0,4
"4391271",7986,2,82,20,0,0,0,0,2,4,0,58,0,20,1,0,0,14
"4391273",7987,5,59,20,0,4,0,1,1,3,1,121,1,13,0,0,0,5
"4391277",7988,2,147,41,0,0,0,0,0,9,0,65,2,20,0,1,0,19
"4391278",7989,9,223,54,4,0,0,1,0,2,1,101,4,16,2,2,0,4
"4391279",7990,6,233,44,2,1,0,5,0,6,0,142,5,26,0,1,0,5
"4391291",7991,11,299,87,3,0,0,1,0,2,1,129,5,23,1,3,1,3
"4391292",7992,4,115,26,0,2,0,0,0,0,2,99,1,20,0,0,0,6
"4391293",7993,8,108,33,0,2,0,1,0,0,1,71,0,8,0,1,0,2
"4391294",7994,0,131,52,0,3,0,1,0,5,1,93,4,24,0,0,1,12
"4391295",7995,3,63,17,1,1,0,0,0,1,1,42,1,2,0,0,1,2
"4391296",7996,1,180,44,0,1,0,0,3,18,0,94,4,58,1,1,1,19
"4391297",7997,23,252,93,3,1,0,1,0,2,0,135,2,15,1,3,2,2
"4391298",7998,0,171,36,0,0,0,0,3,18,0,121,2,110,0,2,0,41
"4391300",7999,7,197,61,4,4,0,3,0,5,0,126,3,24,0,2,1,6
"4391301",8000,11,218,86,1,2,0,0,0,1,0,101,5,15,0,4,0,2
"4391311",8001,8,214,52,1,2,0,3,0,8,0,132,2,19,1,1,0,3
"4391337",8002,2,109,38,0,0,0,0,0,19,0,75,3,39,0,1,0,23
"4391339",8003,2,122,69,0,0,0,0,1,8,0,112,7,54,0,1,0,22
"4391345",8004,2,17,7,0,0,0,1,0,0,0,24,1,5,0,0,0,0
"4391346",8005,4,57,27,1,0,0,0,0,0,1,64,2,5,0,1,0,0
"4391347",8006,4,332,91,1,1,0,1,4,16,2,189,2,60,0,3,2,28
"4391348",8007,0,38,11,0,1,0,0,0,2,0,16,0,10,0,0,0,7
"4391351",8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391352",8009,0,29,11,1,0,0,0,0,3,0,15,0,2,0,0,1,2
"4391366",8010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391376",8011,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
"4391377",8012,2,248,101,2,1,0,1,1,15,1,183,5,69,1,2,0,26
"4391378",8013,7,323,72,4,5,0,0,0,8,1,198,3,19,0,2,2,10
"4391380",8014,0,70,45,0,0,0,0,1,9,2,117,0,20,0,0,0,9
"4391382",8015,5,144,17,1,2,0,0,0,2,0,140,0,35,0,2,0,8
"4391388",8016,4,177,42,1,2,0,3,2,7,1,174,1,58,0,1,2,13
"4391394",8017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391404",8018,2,129,16,0,1,0,1,1,4,1,123,0,41,0,1,0,9
"4391407",8019,0,3,1,0,0,0,0,0,0,0,6,0,4,0,0,0,1
"4391408",8020,0,7,2,0,0,0,0,0,0,0,13,0,8,0,0,0,2
"4391412",8021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391414",8022,0,3,1,0,0,0,0,0,1,0,6,1,2,0,0,0,0
"4391415",8023,9,72,27,0,3,0,1,1,2,0,70,1,10,2,0,0,3
"4391416",8024,0,9,5,0,0,0,0,0,0,0,13,0,3,0,0,0,1
"4391418",8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391420",8026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391423",8027,1,169,75,0,2,0,0,1,22,0,44,2,41,0,1,0,21
"4391424",8028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391427",8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391430",8030,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391431",8031,3,76,28,0,0,0,0,0,4,0,51,0,33,0,1,0,8
"4391434",8032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391436",8033,5,85,16,0,2,0,1,0,2,0,62,2,9,0,0,0,4
"4391437",8034,1,56,13,0,0,0,0,2,2,0,31,1,12,1,1,0,6
"4391439",8035,0,19,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0
"4391440",8036,5,149,41,0,1,0,1,0,0,0,116,6,13,0,2,0,4
"4391441",8037,0,40,13,0,0,0,0,1,0,0,39,0,12,0,0,0,0
"4391444",8038,0,8,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0
"4391445",8039,0,3,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0
"4391455",8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391457",8041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391459",8042,4,184,36,2,2,0,0,0,4,0,114,2,22,0,1,0,6
"4391460",8043,7,202,55,0,0,0,0,0,5,1,123,4,48,0,1,2,17
"4391463",8044,2,69,23,0,1,0,0,0,4,0,107,2,26,0,1,0,5
"4391472",8045,0,14,2,0,0,0,0,1,0,0,3,0,7,0,0,0,2
"4391473",8046,1,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
"4391476",8047,0,5,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
"4391477",8048,5,45,18,0,1,0,1,0,0,0,42,1,4,1,1,0,0
"4391479",8049,0,12,2,0,1,0,0,0,1,0,12,0,2,0,0,0,0
"4391481",8050,0,11,5,0,0,0,0,0,0,0,25,0,3,0,0,0,4
"4391482",8051,5,30,10,0,2,0,0,0,0,1,38,1,3,0,1,0,1
"4391489",8052,3,158,37,0,2,0,1,1,0,0,130,3,34,0,0,3,8
"4391490",8053,1,40,16,0,0,0,0,0,1,0,42,0,14,0,1,0,5
"4391491",8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391501",8055,1,32,4,0,0,0,0,0,0,1,23,0,6,2,0,0,4
"4391504",8056,1,58,13,1,0,0,0,0,2,0,35,1,13,2,1,1,4
"4391514",8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391515",8058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"4391518",8059,1,46,13,0,0,0,0,0,1,1,52,1,9,0,1,0,2
"4391543",8060,2,75,24,0,0,0,0,0,0,0,55,0,8,0,0,0,5
"4391544",8061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391547",8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391549",8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391550",8064,0,5,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"4391555",8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391559",8066,1,15,2,0,0,0,1,0,0,0,16,0,3,0,0,1,2
"4391564",8067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391576",8068,1,11,2,0,0,0,0,0,0,1,7,0,2,0,0,0,0
"4391577",8069,4,77,22,0,4,0,1,0,0,0,59,2,6,0,2,1,2
"4391578",8070,3,90,21,0,0,0,3,0,0,0,64,0,18,0,0,1,6
"4391586",8071,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"4391589",8072,0,13,2,0,0,0,0,0,0,0,8,0,5,0,0,0,1
"4391594",8073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391597",8074,0,22,16,0,2,0,0,0,1,0,26,0,3,0,0,0,0
"4391603",8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391605",8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391607",8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391608",8078,0,115,23,0,1,0,0,2,6,0,56,0,45,0,1,0,11
"4391610",8079,0,4,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1
"4391611",8080,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"4391617",8081,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"4391619",8082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4391621",8083,0,18,1,0,0,0,0,0,0,0,16,0,3,0,0,0,0
"4391622",8084,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391623",8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391625",8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391627",8087,0,7,4,0,1,0,0,0,0,0,6,1,1,0,0,0,0
"4391631",8088,0,10,3,0,0,0,0,0,2,0,17,0,3,0,0,0,1
"4391633",8089,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"4391639",8090,2,103,24,2,1,1,0,0,2,1,60,2,12,0,1,1,2
"4391641",8091,4,255,52,0,2,0,1,1,6,1,127,3,47,0,3,0,13
"4391642",8092,6,204,43,1,1,0,3,0,2,2,128,2,13,0,0,2,4
"4391651",8093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391652",8094,0,17,4,0,0,0,0,0,0,0,9,1,0,0,0,0,0
"4391672",8095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391674",8096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391676",8097,0,11,6,0,0,0,1,0,0,0,15,0,8,0,0,0,2
"4391677",8098,0,5,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0
"4391678",8099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391679",8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391684",8101,0,29,7,0,0,0,0,0,3,0,30,1,19,0,1,0,3
"4391701",8102,1,78,10,0,0,0,1,0,2,0,62,3,12,0,1,1,6
"4391704",8103,2,83,18,0,0,0,0,0,4,1,74,0,28,0,0,0,9
"4391710",8104,3,59,23,1,0,0,0,0,3,0,63,2,17,0,0,2,3
"4391714",8105,9,251,70,0,2,0,0,3,3,2,171,4,52,0,2,1,10
"4391715",8106,2,75,18,0,1,0,0,0,3,0,40,0,26,0,0,0,10
"4391717",8107,3,75,22,0,1,0,1,0,0,2,68,2,16,0,1,0,5
"4391718",8108,1,99,29,0,1,0,0,0,5,0,48,4,26,0,0,0,9
"4391719",8109,1,120,53,0,0,0,0,1,15,1,78,1,31,0,0,0,21
"4391722",8110,1,31,9,1,0,0,0,0,2,0,16,1,8,0,0,0,4
"4391723",8111,0,109,19,0,1,0,0,0,3,0,43,0,23,0,0,0,4
"4391734",8112,7,277,66,3,1,0,0,0,2,1,180,4,27,0,1,2,4
"4391738",8113,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4391739",8114,0,5,2,0,0,0,0,0,0,0,4,0,1,0,0,0,1
"4391740",8115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391747",8116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391749",8117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391752",8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391753",8119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391801",8120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391821",8121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391831",8122,3,137,30,0,1,0,1,1,3,0,72,1,23,1,1,1,9
"4391834",8123,0,46,17,1,0,0,0,0,4,0,28,2,13,1,0,0,8
"4391837",8124,3,63,19,0,2,0,0,0,0,0,60,1,10,0,0,1,3
"4391845",8125,3,130,28,1,2,0,0,1,4,0,108,1,45,0,0,1,18
"4391848",8126,2,90,28,0,0,0,1,0,3,0,82,1,19,0,0,1,6
"4392002",8127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4392003",8128,0,58,22,0,0,0,0,0,5,0,48,2,23,0,0,0,7
"4392007",8129,1,145,55,0,0,0,0,1,11,0,87,2,40,0,1,0,13
"4392026",8130,2,104,42,0,0,0,0,3,2,0,94,4,41,0,0,0,12
"4392027",8131,3,29,8,0,1,0,0,1,0,0,22,0,6,0,0,0,3
"4392028",8132,0,59,19,0,0,0,0,1,5,0,48,2,17,0,1,1,10
"4392029",8133,1,122,45,0,2,0,0,3,4,0,77,4,23,0,1,0,12
"4392030",8134,5,196,49,0,1,0,2,0,3,0,158,3,29,0,1,0,8
"4392031",8135,3,197,42,1,0,0,1,0,1,0,112,1,16,0,0,0,11
"4392033",8136,0,62,23,0,0,0,0,2,4,0,111,0,15,0,0,3,9
"4392052",8137,3,89,27,0,3,0,0,3,9,0,206,0,47,0,2,7,9
"4392055",8138,0,107,43,0,1,0,0,0,13,1,80,1,37,0,1,0,18
